date,branch_id,product_id,quantity_sold,selling_price,cost_price,current_stock,month,festival_flag
2025-12-01,B49,P116,89,509,356,561,12,1
2025-11-18,B34,P114,31,764,674,745,11,1
2025-07-19,B25,P113,20,550,401,724,7,0
2025-12-11,B12,P107,151,998,680,516,12,1
2025-02-26,B29,P110,48,521,441,910,2,0
2025-10-01,B28,P109,38,667,527,883,10,1
2025-06-28,B13,P112,32,176,118,324,6,0
2025-06-03,B35,P111,40,191,138,101,6,0
2025-12-27,B01,P119,61,329,248,196,12,1
2025-12-09,B20,P108,66,578,499,491,12,1
2025-12-03,B26,P116,61,756,552,744,12,1
2025-07-13,B32,P110,39,275,247,311,7,0
2025-01-12,B10,P116,24,946,700,752,1,0
2025-02-22,B50,P113,56,894,800,314,2,0
2025-01-04,B40,P115,52,101,91,824,1,0
2025-07-02,B41,P113,79,801,579,325,7,0
2025-04-25,B50,P116,43,183,138,666,4,0
2025-03-07,B02,P118,76,774,703,431,3,1
2025-03-04,B27,P117,15,175,140,879,3,1
2025-10-09,B11,P102,18,378,262,449,10,1
2025-12-14,B44,P115,108,499,398,518,12,1
2025-07-08,B22,P119,44,924,669,432,7,0
2025-07-28,B50,P112,64,57,47,819,7,0
2025-03-24,B31,P110,88,628,558,675,3,1
2025-03-14,B35,P108,43,390,337,831,3,1
2025-07-27,B09,P107,32,946,639,767,7,0
2025-10-31,B16,P115,61,228,174,211,10,1
2025-10-23,B47,P107,68,932,649,147,10,1
2025-09-07,B27,P119,41,428,300,168,9,0
2025-02-14,B39,P114,69,838,600,903,2,0
2025-03-11,B23,P104,52,958,796,814,3,1
2025-11-19,B21,P118,133,944,755,278,11,1
2025-03-26,B10,P106,111,282,215,157,3,1
2025-04-02,B22,P108,50,926,706,209,4,0
2025-06-16,B20,P104,11,101,68,670,6,0
2025-11-06,B26,P118,142,891,727,652,11,1
2025-01-01,B30,P117,61,732,564,218,1,0
2025-10-04,B08,P114,140,126,101,255,10,1
2025-09-09,B06,P107,29,284,222,498,9,0
2025-10-05,B30,P114,77,846,716,880,10,1
2025-04-12,B06,P113,55,139,96,595,4,0
2025-09-16,B29,P108,59,861,601,843,9,0
2025-12-13,B40,P104,34,616,441,712,12,1
2025-11-21,B21,P119,112,1053,743,949,11,1
2025-12-12,B05,P108,45,168,120,200,12,1
2025-02-20,B33,P103,27,188,165,350,2,0
2025-06-17,B37,P105,30,80,59,464,6,0
2025-04-02,B04,P111,80,995,749,956,4,0
2025-10-08,B35,P108,78,910,704,107,10,1
2025-08-12,B09,P114,26,925,709,978,8,0
2025-03-11,B31,P105,89,684,537,379,3,1
2025-10-30,B13,P101,101,299,229,175,10,1
2025-06-08,B08,P112,78,183,140,369,6,0
2025-12-22,B32,P103,43,544,377,343,12,1
2025-04-21,B12,P104,57,874,681,208,4,0
2025-10-23,B37,P111,102,475,359,293,10,1
2025-10-25,B25,P117,142,973,678,282,10,1
2025-04-17,B24,P117,52,721,623,840,4,0
2025-11-11,B34,P103,124,973,788,507,11,1
2025-02-25,B08,P111,53,258,216,897,2,0
2025-04-03,B01,P114,66,808,689,112,4,0
2025-12-28,B05,P115,104,1127,785,120,12,1
2025-08-14,B12,P115,24,1137,763,899,8,0
2025-01-12,B26,P120,69,908,795,479,1,0
2025-04-21,B49,P112,63,338,257,324,4,0
2025-10-31,B30,P107,22,393,311,807,10,1
2025-05-29,B07,P115,42,516,457,515,5,0
2025-10-28,B25,P111,83,155,112,560,10,1
2025-03-16,B36,P102,129,943,675,269,3,1
2025-03-05,B07,P107,20,1051,738,484,3,1
2025-11-06,B01,P110,138,901,768,441,11,1
2025-12-08,B08,P118,76,337,272,603,12,1
2025-04-09,B31,P114,11,624,537,338,4,0
2025-09-16,B14,P101,63,70,49,667,9,0
2025-12-12,B37,P107,176,1052,730,455,12,1
2025-08-30,B06,P120,53,302,252,183,8,0
2025-05-07,B09,P102,62,679,514,439,5,0
2025-10-20,B33,P114,53,903,755,430,10,1
2025-05-25,B40,P113,56,95,64,970,5,0
2025-08-06,B42,P118,42,1043,785,603,8,0
2025-12-01,B47,P103,109,77,63,259,12,1
2025-06-14,B09,P118,28,747,628,788,6,0
2025-09-01,B38,P108,68,263,229,785,9,0
2025-11-26,B46,P116,156,884,602,334,11,1
2025-10-18,B05,P118,92,160,122,502,10,1
2025-07-22,B13,P102,14,617,558,756,7,0
2025-12-10,B01,P104,129,53,43,212,12,1
2025-06-19,B01,P118,54,102,88,694,6,0
2025-09-15,B26,P109,62,186,150,885,9,0
2025-07-13,B49,P104,78,203,160,369,7,0
2025-11-23,B29,P105,60,357,247,167,11,1
2025-10-31,B24,P114,91,686,569,866,10,1
2025-10-29,B02,P118,87,150,113,321,10,1
2025-01-25,B10,P101,14,528,463,813,1,0
2025-02-09,B10,P119,30,473,417,365,2,0
2025-10-13,B22,P113,32,76,61,697,10,1
2025-07-14,B29,P117,74,185,154,595,7,0
2025-07-01,B09,P110,38,1038,766,921,7,0
2025-12-31,B41,P118,95,163,134,849,12,1
2025-08-23,B41,P114,67,739,582,261,8,0
2025-04-11,B04,P106,74,526,388,225,4,0
2025-05-01,B46,P104,56,843,765,516,5,0
2025-03-12,B37,P109,48,243,221,815,3,1
2025-04-29,B30,P111,39,306,243,752,4,0
2025-08-02,B44,P103,39,477,327,461,8,0
2025-07-31,B12,P104,57,962,780,150,7,0
2025-09-17,B29,P104,16,254,221,383,9,0
2025-10-12,B22,P109,166,709,496,161,10,1
2025-11-03,B08,P117,107,388,320,103,11,1
2025-08-26,B06,P102,72,433,343,485,8,0
2025-09-20,B48,P115,71,315,246,371,9,0
2025-11-17,B10,P115,98,472,392,884,11,1
2025-01-18,B12,P117,31,786,635,110,1,0
2025-08-12,B26,P104,28,768,599,528,8,0
2025-04-19,B27,P104,70,511,343,322,4,0
2025-12-25,B28,P120,133,456,352,312,12,1
2025-08-15,B31,P101,20,235,205,839,8,0
2025-11-11,B39,P106,146,517,403,951,11,1
2025-02-08,B36,P114,44,1000,782,242,2,0
2025-06-24,B01,P102,17,799,638,139,6,0
2025-02-15,B41,P120,17,96,68,822,2,0
2025-04-26,B50,P112,17,226,164,343,4,0
2025-07-13,B49,P101,30,67,57,787,7,0
2025-01-07,B46,P114,22,556,489,419,1,0
2025-12-25,B36,P105,99,486,393,648,12,1
2025-07-18,B48,P115,78,607,410,799,7,0
2025-09-01,B42,P110,66,652,546,438,9,0
2025-10-10,B01,P109,71,1006,743,916,10,1
2025-08-22,B38,P114,32,662,516,135,8,0
2025-02-05,B06,P104,66,469,418,168,2,0
2025-02-22,B43,P111,20,1021,731,927,2,0
2025-09-13,B36,P104,22,338,279,392,9,0
2025-01-23,B38,P111,22,685,546,847,1,0
2025-06-16,B20,P102,54,182,122,289,6,0
2025-05-21,B22,P107,21,313,263,441,5,0
2025-11-03,B33,P113,18,133,116,761,11,1
2025-09-11,B32,P119,70,131,104,912,9,0
2025-06-19,B30,P115,13,394,358,350,6,0
2025-12-26,B35,P114,111,661,459,384,12,1
2025-11-27,B49,P120,120,447,316,670,11,1
2025-05-27,B21,P112,46,1020,719,115,5,0
2025-10-22,B29,P108,36,1098,777,246,10,1
2025-03-16,B50,P101,76,818,714,335,3,1
2025-10-24,B22,P110,145,838,576,564,10,1
2025-04-03,B30,P104,72,74,52,681,4,0
2025-04-28,B42,P101,47,717,549,224,4,0
2025-08-28,B13,P103,68,926,772,463,8,0
2025-01-05,B23,P105,61,572,445,624,1,0
2025-03-30,B33,P111,112,56,48,719,3,1
2025-12-27,B11,P117,80,326,264,246,12,1
2025-09-07,B30,P102,35,128,91,596,9,0
2025-11-21,B33,P103,56,292,228,665,11,1
2025-03-27,B03,P117,67,581,400,396,3,1
2025-02-08,B16,P107,14,371,272,238,2,0
2025-06-28,B33,P105,25,657,520,537,6,0
2025-06-10,B49,P102,74,610,411,455,6,0
2025-03-25,B19,P106,120,1074,783,225,3,1
2025-05-07,B19,P105,36,1132,795,757,5,0
2025-08-16,B32,P109,70,871,604,467,8,0
2025-05-11,B42,P114,71,705,547,306,5,0
2025-12-23,B35,P106,93,448,331,419,12,1
2025-01-30,B34,P118,65,296,203,510,1,0
2025-05-16,B09,P104,62,864,622,517,5,0
2025-09-07,B29,P107,54,856,574,417,9,0
2025-03-30,B04,P109,32,362,281,578,3,1
2025-01-06,B04,P108,30,220,149,446,1,0
2025-11-18,B37,P115,52,124,110,648,11,1
2025-10-10,B27,P106,79,334,254,320,10,1
2025-10-26,B32,P113,54,330,280,999,10,1
2025-06-25,B30,P103,72,384,330,584,6,0
2025-08-03,B49,P112,67,665,453,587,8,0
2025-07-10,B27,P118,34,163,113,827,7,0
2025-01-26,B20,P112,17,993,732,951,1,0
2025-05-15,B31,P104,73,1128,786,923,5,0
2025-05-18,B19,P120,54,373,263,878,5,0
2025-12-13,B19,P110,143,688,541,409,12,1
2025-07-28,B47,P108,16,452,332,471,7,0
2025-12-13,B01,P102,38,221,159,363,12,1
2025-10-17,B22,P108,26,982,660,946,10,1
2025-04-11,B49,P116,42,300,201,911,4,0
2025-04-03,B23,P101,42,751,638,900,4,0
2025-08-21,B30,P113,58,193,153,906,8,0
2025-10-06,B02,P119,132,713,564,698,10,1
2025-10-11,B35,P119,40,245,210,621,10,1
2025-01-30,B45,P114,45,878,697,852,1,0
2025-04-04,B13,P102,49,411,369,284,4,0
2025-02-22,B12,P101,79,55,43,717,2,0
2025-10-01,B36,P120,128,288,203,948,10,1
2025-08-18,B30,P115,33,320,245,922,8,0
2025-09-26,B02,P112,41,41,31,453,9,0
2025-07-16,B06,P111,61,152,126,866,7,0
2025-07-19,B38,P120,28,346,305,769,7,0
2025-05-06,B17,P107,37,270,187,675,5,0
2025-03-18,B07,P109,55,1088,791,864,3,1
2025-02-06,B30,P109,25,806,641,241,2,0
2025-08-23,B34,P107,20,56,41,104,8,0
2025-01-10,B41,P107,70,662,566,529,1,0
2025-07-03,B41,P111,80,960,686,442,7,0
2025-12-02,B22,P106,29,1124,800,894,12,1
2025-07-09,B50,P118,73,652,511,864,7,0
2025-07-22,B34,P101,66,621,460,548,7,0
2025-11-17,B24,P116,73,565,395,640,11,1
2025-11-21,B28,P108,39,649,459,649,11,1
2025-05-16,B49,P102,62,500,405,561,5,0
2025-04-27,B24,P115,70,134,102,231,4,0
2025-08-03,B23,P101,48,138,105,424,8,0
2025-08-26,B22,P108,38,109,86,219,8,0
2025-02-20,B26,P108,50,717,602,236,2,0
2025-10-14,B24,P116,43,576,429,554,10,1
2025-10-01,B27,P106,111,464,348,706,10,1
2025-05-16,B09,P103,64,49,34,146,5,0
2025-10-03,B25,P104,83,271,237,996,10,1
2025-04-18,B42,P104,24,1105,778,962,4,0
2025-07-16,B04,P110,26,454,320,762,7,0
2025-10-16,B26,P103,104,487,393,464,10,1
2025-01-05,B31,P117,61,194,164,764,1,0
2025-08-31,B25,P109,61,127,90,749,8,0
2025-06-18,B27,P116,25,803,682,835,6,0
2025-07-20,B44,P112,69,172,130,164,7,0
2025-05-08,B18,P107,67,431,309,296,5,0
2025-06-23,B47,P116,23,909,629,541,6,0
2025-01-11,B06,P101,57,1101,740,593,1,0
2025-03-20,B16,P111,31,1064,769,530,3,1
2025-02-03,B35,P108,78,75,51,773,2,0
2025-09-08,B15,P109,49,115,94,535,9,0
2025-08-20,B20,P110,26,840,651,670,8,0
2025-03-08,B20,P104,118,425,305,616,3,1
2025-08-19,B06,P101,35,205,148,388,8,0
2025-06-24,B32,P112,12,87,60,955,6,0
2025-11-03,B30,P115,51,559,467,700,11,1
2025-06-25,B45,P109,60,180,138,580,6,0
2025-11-02,B47,P114,47,779,654,524,11,1
2025-11-28,B16,P102,162,898,778,324,11,1
2025-08-13,B15,P108,63,439,313,123,8,0
2025-03-18,B33,P104,112,856,721,592,3,1
2025-05-02,B15,P116,46,818,620,126,5,0
2025-03-15,B13,P110,63,491,413,274,3,1
2025-02-12,B06,P106,48,952,786,742,2,0
2025-04-26,B03,P108,24,132,113,559,4,0
2025-06-11,B05,P102,51,884,698,890,6,0
2025-01-09,B40,P103,67,1063,797,974,1,0
2025-05-07,B01,P105,12,755,570,703,5,0
2025-02-19,B32,P105,74,509,391,147,2,0
2025-07-31,B23,P108,63,576,443,623,7,0
2025-09-15,B03,P105,61,435,364,864,9,0
2025-12-06,B20,P108,132,610,409,419,12,1
2025-12-23,B44,P110,31,103,83,941,12,1
2025-12-17,B44,P106,53,326,262,936,12,1
2025-03-27,B20,P113,81,299,219,968,3,1
2025-09-06,B43,P101,20,572,471,383,9,0
2025-04-11,B03,P105,29,408,343,780,4,0
2025-09-22,B38,P108,66,678,508,484,9,0
2025-06-11,B17,P105,35,191,158,138,6,0
2025-07-02,B05,P114,16,159,143,965,7,0
2025-02-07,B37,P103,53,1104,757,456,2,0
2025-06-27,B47,P106,72,260,203,622,6,0
2025-11-19,B28,P118,113,940,769,906,11,1
2025-03-03,B17,P105,94,860,729,355,3,1
2025-11-29,B13,P103,36,473,367,990,11,1
2025-07-06,B50,P109,19,347,306,393,7,0
2025-04-27,B40,P110,42,697,563,142,4,0
2025-07-12,B48,P118,31,740,611,105,7,0
2025-12-26,B38,P115,106,910,757,738,12,1
2025-10-29,B11,P103,96,587,503,240,10,1
2025-01-04,B38,P102,25,469,368,873,1,0
2025-05-24,B20,P120,38,717,588,559,5,0
2025-03-21,B49,P119,57,972,700,287,3,1
2025-06-13,B39,P115,14,535,420,484,6,0
2025-05-07,B16,P109,63,861,610,158,5,0
2025-01-09,B10,P104,32,1079,723,542,1,0
2025-07-13,B21,P112,15,605,545,902,7,0
2025-04-23,B50,P110,34,175,159,328,4,0
2025-12-05,B13,P112,125,720,596,812,12,1
2025-02-06,B33,P114,76,845,768,746,2,0
2025-11-02,B33,P102,30,914,751,946,11,1
2025-02-11,B17,P106,64,859,682,268,2,0
2025-04-15,B17,P111,48,385,330,209,4,0
2025-04-16,B49,P113,79,1007,767,699,4,0
2025-01-17,B24,P111,54,1035,701,857,1,0
2025-08-09,B48,P102,48,842,651,230,8,0
2025-05-01,B04,P116,13,615,524,191,5,0
2025-06-10,B29,P116,75,690,499,480,6,0
2025-03-25,B20,P110,50,719,484,127,3,1
2025-05-16,B29,P114,72,381,335,783,5,0
2025-01-14,B49,P115,67,1076,766,131,1,0
2025-02-12,B28,P114,58,55,46,813,2,0
2025-09-24,B39,P114,48,577,477,261,9,0
2025-10-16,B43,P105,84,147,99,428,10,1
2025-09-02,B25,P110,61,614,516,566,9,0
2025-08-21,B28,P111,40,612,420,438,8,0
2025-12-16,B50,P118,77,748,627,541,12,1
2025-08-16,B48,P111,72,407,362,651,8,0
2025-07-27,B03,P115,71,165,130,890,7,0
2025-05-23,B42,P119,44,119,108,735,5,0
2025-04-08,B37,P110,43,479,359,257,4,0
2025-10-14,B11,P101,176,642,517,596,10,1
2025-01-05,B28,P118,71,910,792,958,1,0
2025-06-27,B05,P109,25,326,282,599,6,0
2025-01-31,B08,P111,55,337,240,867,1,0
2025-11-07,B43,P118,79,640,473,153,11,1
2025-11-28,B35,P106,188,80,60,933,11,1
2025-06-20,B38,P111,76,881,591,856,6,0
2025-12-26,B05,P102,147,518,357,691,12,1
2025-11-10,B46,P117,107,269,192,907,11,1
2025-03-23,B34,P114,62,202,170,838,3,1
2025-06-22,B02,P111,61,1009,770,618,6,0
2025-09-16,B37,P120,72,89,75,266,9,0
2025-07-22,B37,P110,80,276,217,676,7,0
2025-01-16,B44,P105,12,696,577,483,1,0
2025-05-03,B20,P120,46,907,638,598,5,0
2025-07-17,B33,P103,59,621,436,923,7,0
2025-03-28,B05,P115,114,630,524,277,3,1
2025-05-19,B47,P113,56,373,315,123,5,0
2025-10-17,B06,P102,123,691,602,668,10,1
2025-08-05,B36,P103,48,957,656,405,8,0
2025-05-17,B15,P101,70,642,442,727,5,0
2025-10-12,B44,P120,42,856,578,987,10,1
2025-02-25,B24,P103,28,190,165,133,2,0
2025-05-16,B07,P101,59,852,619,606,5,0
2025-04-15,B20,P107,62,527,466,969,4,0
2025-09-04,B42,P108,17,763,608,666,9,0
2025-03-01,B30,P110,154,250,185,908,3,1
2025-12-21,B44,P115,27,492,366,128,12,1
2025-11-05,B11,P107,92,895,636,859,11,1
2025-11-05,B27,P106,95,532,416,944,11,1
2025-07-20,B08,P112,50,118,105,591,7,0
2025-06-04,B48,P102,55,527,354,964,6,0
2025-05-23,B16,P103,72,65,46,479,5,0
2025-08-14,B34,P115,14,587,437,359,8,0
2025-05-30,B20,P117,66,469,340,139,5,0
2025-11-15,B36,P108,81,246,165,333,11,1
2025-08-27,B05,P118,37,521,371,221,8,0
2025-10-05,B01,P117,133,741,588,230,10,1
2025-07-31,B08,P113,23,262,190,589,7,0
2025-09-08,B27,P118,32,144,107,923,9,0
2025-10-14,B05,P112,128,961,706,710,10,1
2025-04-14,B28,P113,41,924,658,109,4,0
2025-06-27,B17,P114,40,60,49,809,6,0
2025-08-22,B16,P102,14,386,292,380,8,0
2025-05-28,B25,P111,74,383,276,694,5,0
2025-05-17,B43,P113,72,124,113,340,5,0
2025-08-17,B01,P115,12,356,240,198,8,0
2025-01-02,B23,P101,25,1193,797,403,1,0
2025-12-11,B07,P115,124,115,85,516,12,1
2025-09-16,B23,P115,30,586,516,165,9,0
2025-03-24,B11,P107,133,493,410,457,3,1
2025-10-04,B34,P105,48,679,519,648,10,1
2025-05-09,B23,P106,24,984,674,973,5,0
2025-10-28,B15,P105,79,326,276,594,10,1
2025-06-09,B09,P116,43,617,543,430,6,0
2025-07-01,B13,P118,52,759,634,465,7,0
2025-08-15,B15,P115,53,965,754,222,8,0
2025-05-20,B26,P115,25,931,681,463,5,0
2025-12-08,B11,P101,174,523,457,896,12,1
2025-07-21,B03,P108,78,758,539,140,7,0
2025-04-08,B29,P103,80,609,518,680,4,0
2025-06-29,B33,P105,69,772,618,651,6,0
2025-10-21,B03,P110,142,961,675,863,10,1
2025-10-27,B38,P104,73,724,576,583,10,1
2025-06-12,B41,P103,20,712,590,885,6,0
2025-08-26,B50,P120,28,298,253,701,8,0
2025-07-09,B08,P105,70,659,469,830,7,0
2025-06-02,B43,P112,41,195,174,618,6,0
2025-01-09,B28,P112,29,44,34,963,1,0
2025-05-05,B12,P117,15,849,766,590,5,0
2025-07-08,B02,P112,34,194,166,677,7,0
2025-10-14,B36,P111,54,456,361,699,10,1
2025-02-09,B37,P110,20,43,31,307,2,0
2025-05-24,B24,P107,66,733,527,587,5,0
2025-11-04,B24,P118,155,910,800,965,11,1
2025-12-26,B19,P119,34,749,532,181,12,1
2025-09-12,B29,P119,36,905,772,693,9,0
2025-08-03,B26,P117,29,521,412,915,8,0
2025-11-01,B35,P112,46,995,721,964,11,1
2025-10-22,B44,P109,25,295,216,443,10,1
2025-03-15,B26,P108,148,65,48,266,3,1
2025-07-11,B03,P114,52,125,86,162,7,0
2025-06-08,B23,P107,50,158,112,578,6,0
2025-02-07,B45,P107,23,321,286,484,2,0
2025-12-23,B29,P105,71,297,199,192,12,1
2025-01-26,B37,P117,31,894,734,173,1,0
2025-06-29,B46,P102,28,177,125,230,6,0
2025-05-28,B45,P103,32,237,197,475,5,0
2025-12-11,B29,P105,92,31,22,328,12,1
2025-12-04,B25,P114,132,922,681,370,12,1
2025-04-03,B42,P111,74,193,157,686,4,0
2025-07-28,B08,P116,49,826,671,330,7,0
2025-01-02,B42,P115,22,834,576,661,1,0
2025-07-22,B48,P115,72,946,701,798,7,0
2025-05-11,B33,P102,60,153,125,500,5,0
2025-07-05,B46,P101,61,210,149,774,7,0
2025-02-24,B38,P111,70,601,406,629,2,0
2025-06-19,B18,P103,69,674,604,655,6,0
2025-11-28,B26,P107,31,257,192,289,11,1
2025-05-18,B07,P102,17,286,244,191,5,0
2025-02-18,B09,P118,76,684,569,136,2,0
2025-03-20,B08,P115,47,689,618,674,3,1
2025-05-14,B32,P111,41,770,592,738,5,0
2025-04-16,B39,P105,28,471,350,705,4,0
2025-08-31,B04,P112,54,905,619,655,8,0
2025-05-17,B50,P102,28,171,131,111,5,0
2025-06-18,B24,P105,74,259,224,704,6,0
2025-10-09,B48,P104,90,212,146,717,10,1
2025-11-27,B21,P106,43,370,313,651,11,1
2025-10-15,B01,P102,91,364,321,822,10,1
2025-09-25,B46,P108,47,450,384,416,9,0
2025-06-21,B12,P106,24,715,478,510,6,0
2025-01-30,B23,P112,26,781,624,398,1,0
2025-05-26,B19,P109,67,823,679,764,5,0
2025-04-26,B34,P102,73,367,260,720,4,0
2025-03-07,B13,P119,87,508,456,909,3,1
2025-05-10,B14,P102,65,942,645,988,5,0
2025-03-02,B37,P116,161,1078,800,304,3,1
2025-10-13,B06,P104,43,234,183,116,10,1
2025-01-10,B50,P105,15,475,387,895,1,0
2025-12-14,B42,P105,115,911,746,789,12,1
2025-03-08,B12,P120,110,405,302,763,3,1
2025-10-16,B31,P109,28,936,746,734,10,1
2025-04-11,B33,P120,13,338,228,446,4,0
2025-08-23,B22,P103,72,94,75,583,8,0
2025-05-03,B36,P119,11,806,553,907,5,0
2025-09-21,B16,P114,47,395,270,937,9,0
2025-04-17,B39,P114,64,717,622,905,4,0
2025-07-18,B14,P120,75,729,511,524,7,0
2025-09-06,B32,P104,71,283,213,607,9,0
2025-01-02,B38,P112,46,897,601,890,1,0
2025-12-16,B02,P112,49,109,97,792,12,1
2025-02-25,B47,P103,10,496,442,309,2,0
2025-02-27,B29,P118,54,284,190,598,2,0
2025-01-19,B32,P115,79,644,433,813,1,0
2025-07-28,B05,P107,67,357,255,212,7,0
2025-04-10,B39,P111,40,71,60,108,4,0
2025-04-14,B49,P102,23,347,259,476,4,0
2025-02-01,B16,P108,41,738,582,422,2,0
2025-06-16,B17,P103,47,1039,737,172,6,0
2025-10-07,B37,P102,137,373,258,431,10,1
2025-02-11,B10,P114,51,140,94,766,2,0
2025-10-29,B01,P105,82,712,476,820,10,1
2025-09-19,B44,P120,42,934,751,644,9,0
2025-04-03,B36,P105,49,212,147,925,4,0
2025-07-19,B50,P120,18,357,278,466,7,0
2025-03-04,B10,P109,98,373,322,218,3,1
2025-03-27,B03,P110,169,836,591,974,3,1
2025-11-15,B19,P111,83,795,701,385,11,1
2025-06-16,B24,P117,12,1005,798,402,6,0
2025-01-19,B26,P107,70,583,455,245,1,0
2025-07-20,B36,P118,67,319,251,924,7,0
2025-03-30,B14,P109,187,641,432,395,3,1
2025-02-25,B13,P119,56,401,311,344,2,0
2025-10-31,B44,P117,71,796,674,342,10,1
2025-11-12,B15,P117,93,294,242,229,11,1
2025-03-22,B04,P102,158,735,577,338,3,1
2025-03-03,B40,P107,82,527,380,696,3,1
2025-02-12,B34,P106,28,426,361,165,2,0
2025-09-14,B11,P109,58,276,228,245,9,0
2025-12-08,B27,P102,117,276,243,957,12,1
2025-09-05,B20,P112,23,187,168,191,9,0
2025-10-29,B29,P118,23,764,593,290,10,1
2025-04-22,B34,P107,41,212,144,178,4,0
2025-04-06,B50,P111,38,489,333,377,4,0
2025-11-07,B25,P118,93,836,625,454,11,1
2025-10-12,B01,P114,167,1023,770,409,10,1
2025-01-28,B41,P112,64,189,147,921,1,0
2025-11-19,B36,P104,159,835,718,790,11,1
2025-04-29,B39,P111,35,688,488,403,4,0
2025-02-28,B15,P105,12,318,274,114,2,0
2025-06-09,B24,P101,77,902,645,892,6,0
2025-02-15,B13,P102,53,1178,794,465,2,0
2025-01-11,B27,P101,52,203,144,191,1,0
2025-09-24,B19,P103,63,310,214,954,9,0
2025-05-20,B15,P102,43,837,562,639,5,0
2025-05-03,B42,P120,20,904,641,425,5,0
2025-03-24,B03,P104,178,535,367,402,3,1
2025-02-23,B09,P112,27,236,183,489,2,0
2025-06-15,B21,P115,41,379,343,219,6,0
2025-05-10,B22,P111,47,1008,767,587,5,0
2025-10-12,B07,P107,108,516,374,545,10,1
2025-09-19,B30,P104,70,257,198,181,9,0
2025-11-07,B22,P120,125,558,504,463,11,1
2025-02-06,B27,P116,59,481,328,834,2,0
2025-10-29,B02,P119,69,107,76,416,10,1
2025-09-10,B13,P117,36,714,626,588,9,0
2025-05-31,B03,P103,11,715,541,770,5,0
2025-08-19,B35,P114,52,913,717,296,8,0
2025-12-25,B22,P113,52,383,294,790,12,1
2025-05-21,B30,P117,23,765,512,731,5,0
2025-11-28,B04,P107,164,885,687,572,11,1
2025-09-02,B06,P120,46,437,373,154,9,0
2025-11-05,B50,P101,102,688,463,933,11,1
2025-05-31,B27,P107,61,330,241,280,5,0
2025-10-10,B28,P118,91,567,443,836,10,1
2025-12-20,B22,P105,40,335,237,383,12,1
2025-01-26,B28,P108,23,820,710,980,1,0
2025-11-25,B15,P115,61,523,404,384,11,1
2025-03-12,B50,P110,152,914,795,966,3,1
2025-09-12,B09,P107,79,847,648,618,9,0
2025-08-03,B09,P108,62,321,234,358,8,0
2025-12-31,B40,P114,72,332,261,804,12,1
2025-05-17,B42,P112,32,820,638,841,5,0
2025-10-23,B22,P102,70,609,451,367,10,1
2025-08-08,B26,P104,63,863,723,290,8,0
2025-12-05,B34,P112,24,733,515,556,12,1
2025-01-30,B05,P120,39,546,392,177,1,0
2025-06-16,B09,P102,68,532,390,101,6,0
2025-05-24,B10,P102,32,200,144,794,5,0
2025-04-14,B47,P117,44,325,251,395,4,0
2025-12-18,B19,P103,84,845,642,399,12,1
2025-07-09,B25,P105,33,844,708,290,7,0
2025-03-07,B47,P114,101,558,383,340,3,1
2025-04-15,B38,P108,49,857,708,666,4,0
2025-09-19,B05,P113,12,557,445,132,9,0
2025-12-05,B35,P102,50,170,133,324,12,1
2025-09-07,B39,P110,77,70,56,373,9,0
2025-01-21,B32,P105,33,758,661,464,1,0
2025-04-05,B29,P106,11,139,114,109,4,0
2025-12-29,B14,P106,186,971,762,981,12,1
2025-10-05,B27,P113,141,352,250,869,10,1
2025-01-24,B01,P107,17,482,408,185,1,0
2025-07-12,B39,P111,70,1000,697,234,7,0
2025-07-03,B21,P118,72,793,627,426,7,0
2025-04-23,B35,P103,13,613,557,814,4,0
2025-05-22,B06,P119,68,697,621,165,5,0
2025-07-03,B09,P116,17,467,328,557,7,0
2025-12-03,B20,P114,64,36,28,799,12,1
2025-09-23,B15,P106,62,839,711,618,9,0
2025-07-08,B16,P120,76,264,194,378,7,0
2025-09-09,B16,P115,67,986,717,422,9,0
2025-03-31,B46,P103,68,281,228,722,3,1
2025-12-28,B13,P109,99,385,346,609,12,1
2025-08-15,B14,P106,57,421,355,232,8,0
2025-09-27,B50,P109,21,100,88,980,9,0
2025-06-21,B17,P118,70,422,370,953,6,0
2025-02-03,B33,P111,39,602,440,623,2,0
2025-10-23,B26,P115,71,937,735,337,10,1
2025-12-24,B10,P105,39,399,318,507,12,1
2025-05-15,B25,P108,20,1088,778,169,5,0
2025-04-02,B20,P115,41,599,473,948,4,0
2025-03-23,B36,P116,122,552,435,790,3,1
2025-11-28,B46,P103,47,838,576,688,11,1
2025-05-25,B31,P102,60,454,338,900,5,0
2025-09-20,B29,P105,56,725,565,609,9,0
2025-01-28,B10,P109,71,52,40,445,1,0
2025-08-19,B04,P117,30,877,624,940,8,0
2025-08-08,B42,P105,15,660,558,120,8,0
2025-09-07,B33,P117,29,163,133,776,9,0
2025-02-12,B05,P105,28,1005,685,535,2,0
2025-02-28,B22,P102,28,421,359,842,2,0
2025-11-28,B23,P112,111,670,577,440,11,1
2025-05-25,B45,P115,63,245,173,761,5,0
2025-09-29,B43,P116,61,435,291,233,9,0
2025-10-20,B34,P118,52,756,578,520,10,1
2025-09-19,B27,P114,14,401,344,140,9,0
2025-03-15,B22,P116,39,326,221,378,3,1
2025-11-08,B11,P103,62,83,56,261,11,1
2025-04-25,B30,P106,63,233,182,785,4,0
2025-06-02,B33,P120,73,1024,684,266,6,0
